-79.4163,43.7001,298.25,297.99,296.1,300.61,1017,45,4.02,40,scattered clouds
-79.4163,43.7001,298.25,297.99,296.1,300.61,1017,45,4.02,40,scattered clouds
-79.4163,43.7001,298.25,297.99,296.1,300.61,1017,45,4.02,40,scattered clouds
-79.4163,43.7001,298.25,297.99,296.1,300.61,1017,45,4.02,40,scattered clouds
