-79.4163,43.7001,298.6,298.27,296.81,300.06,1017,41,4.02,40,scattered clouds
-79.4163,43.7001,298.6,298.27,296.81,300.06,1017,41,4.02,40,scattered clouds
-79.4163,43.7001,298.6,298.27,296.81,300.06,1017,41,4.02,40,scattered clouds
-79.4163,43.7001,298.6,298.27,296.81,300.06,1017,41,4.02,40,scattered clouds
